clay	CEC [meq/100g]	treated_cec	layer_na	layer_ca	layer_k	layer_li	4_mg	4_al	4_si	8_al	8_fe	8_mg	8_ti	8_mn	8_li	OH	F	Li_ex	g1(organocation)	g1_smiles	g1_mw	g1_dp	g1_atomcount	g1_exchange	exchange_ratio	g2(adsorbate)	g2_smiles	g2_mw	g2_dp	g2_logp	g2_atomcount	temp	equilibrium concentration [mg/L]	adsorbed amount [g/kg]	メモ
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	21.076	6.079	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	24.388	6.981	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	5.203	0.387	産地：SAz
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	9.029	1.087	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	13.899	1.4	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	19.049	1.648	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	23.535	2.307	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	29.404	2.43	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	33.538	3.007	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	38.158	3.371	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	0.685	5.223	産地：Saz、Li/Na=0.3/0.7
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	1.894	9.363	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	4.919	12.352	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	7.642	15.433	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	10.686	18.122	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	13.853	20.964	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	17.992	22.96	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	21.789	25.195	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	0.01	16.334	産地：Saz、Li/Na=0.6/0.4
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	0.5	30.823	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	3.387	40.024	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	5.749	50.623	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	8.21	60.174	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	12.444	65.862	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	16.447	72.108	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	20.822	77.292	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	1.5054	0.776	産地：Saz
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	3.1136	1.046	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	4.6909	1.535	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	6.5801	1.814	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	7.9859	2.626	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	9.9842	2.579	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	11.2494	3.388	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	12.7642	3.874	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.014	9.733	産地：SazLi/Na=0.6/0.4
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.0375	19.178	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.061	28.732	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.147	38.398	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.1858	47.513	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.2402	56.739	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.4193	65.639	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	butylbenzene	CCCCc1ccccc1	134	0.4513	4.25	24	293	0.785	73.667	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	1.0993	0.692	産地：Saz
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	2.1257	0.989	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	2.8899	1.393	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	3.8251	2.261	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	4.247	2.469	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	5.091	3.47	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	5.7638	4.007	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	6.0603	5.074	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	0.0141	14.572	産地：Saz Li/Na=0.6/0.4
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	0.2748	28.21	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	0.5583	41.851	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	0.7506	55.918	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	0.9543	69.694	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	1.078	84.189	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	1.6012	96.695	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	naphthalene	c1ccc2ccccc2c1	128	0	3.36	18	293	2.2272	108.193	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	9.9149476	3.9771276	LiFとMg(OH)2とSiO2を任意の割合で混ぜ、CECの異なるhectoriteを合成。これをMV2+で有機修飾した吸着剤にDCPとDMAを水溶液から吸着。ピラー化粘土なのでCECが小さいほど吸着サイトが現れるので吸着量が増える。DMAは層間で酸化還元反応によりメチルビオロゲン錯体を形成し紫に呈色する。UV-visを用いて説明。実験過程が丁寧に書かれている。
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	18.8907502	9.09080242	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	40.5334982	12.75152904	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	59.959864	18.82325294	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	128.202381	19.08585	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	210.5066252	29.5673141	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	11.7387066	1.55001338	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	22.1735164	2.9258911	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	44.545768	5.13039766	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	67.2561118	4.45469798	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	133.310118	8.98901122	
Hectorite	74	74	0	0	0	0.7	0	0	8	0	0	5.3	0	0	0.7	2.6	1.4	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	74	1	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	223.6401136	1.41283762	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	12.1034584	0.1908585	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	22.90302	1.12988232	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	45.6400234	2.55762508	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	67.2561118	4.45469798	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	132.5806144	10.54241764	
Hectorite	85	85	0	0	0	1.4	0	0	8	0	0	4.6	0	0	1.4	1.2	2.8	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	84	0.99	"N,N-dimethylaniline"	CN(C)c1ccccc1	121	2.0842	2.135	20	298	221.0856392	7.57774894	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	15.22774026	0.09943183	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	28.35600188	4.62765517	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	69.78810442	19.9841678	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	139.1344707	41.53642446	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	212.0326724	58.67129982	
Hectorite	42	42	0	0	0	0.07	0	0	8	0	0	5.93	0	0	0.07	3.84	0.14	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	42	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	285.4916044	72.53796503	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	71	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	7.43619686	5.19816567	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	71	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	22.3966122	9.93177279	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	71	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	51.91971556	14.5724682	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	71	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	134.1009381	26.13101093	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Methylviologen	C[n+]1ccc(cc1)c2cc[n+](C)cc2	186	0.0409	28	71	1	"2,4-dichlorophenol"	Oc1ccc(Cl)cc1Cl	163	0.7612	3.1	13	298	249.285378	34.06273691	
Saponite	71	71	0.49	0.14	0	0	0	0.8	7.2	0.03	0	5.97	0	0	0	4	0	0	Benzylammonium	[NH3+]CC1=CC=CC=C1	108	7.6721	18	86	1.21	caffeine	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	194	3.7396	-0.628	24	298	0.627242098	6.334562612	サポナイトとスメクタイトのベンジルアンモニウム複合体のカフェイン吸着で、層間の高さからＢＡは二層もしくは斜めに配向している。スメクタイトでは置換量が少ないと吸着量が大きいがサポナイトでは逆であった。
